0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-216.792	-216.757	-216.657	-216.495	-216.274	-216	-215.676	-215.305	-214.893	-214.443	-213.958	-213.444	-212.904	-212.341	-211.761	-211.167	-210.562	-209.952	-209.34	-208.729	-208.125	-207.531	-206.95	-206.388	-205.848	-205.333	-204.849	-204.399	-203.986	-203.616	-203.292	-203.017	-202.797	-202.635	-202.534	-202.5	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-216.792	-216.757	-216.657	-216.494	-216.274	-215.999	-215.675	-215.304	-214.892	-214.441	-213.957	-213.443	-212.902	-212.34	-211.759	-211.165	-210.561	-209.95	-209.338	-208.728	-208.123	-207.529	-206.949	-206.387	-205.847	-205.332	-204.848	-204.398	-203.986	-203.616	-203.292	-203.017	-202.797	-202.635	-202.535	-202.5	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-216.792	-216.757	-216.656	-216.494	-216.273	-215.998	-215.674	-215.303	-214.891	-214.44	-213.956	-213.441	-212.901	-212.338	-211.758	-211.163	-210.559	-209.949	-209.336	-208.726	-208.122	-207.528	-206.948	-206.385	-205.845	-205.331	-204.847	-204.397	-203.985	-203.615	-203.291	-203.017	-202.797	-202.635	-202.535	-202.5	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-216.792	-216.757	-216.656	-216.493	-216.272	-215.998	-215.673	-215.302	-214.89	-214.439	-213.954	-213.44	-212.899	-212.336	-211.756	-211.161	-210.557	-209.947	-209.335	-208.724	-208.12	-207.526	-206.946	-206.384	-205.844	-205.33	-204.847	-204.397	-203.985	-203.615	-203.291	-203.017	-202.797	-202.635	-202.535	-202.5	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-216.792	-216.757	-216.656	-216.493	-216.272	-215.997	-215.672	-215.301	-214.888	-214.438	-213.953	-213.438	-212.897	-212.335	-211.754	-211.16	-210.555	-209.945	-209.333	-208.723	-208.119	-207.525	-206.945	-206.383	-205.843	-205.329	-204.846	-204.396	-203.984	-203.615	-203.291	-203.017	-202.797	-202.635	-202.535	-202.5	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-216.792	-216.757	-216.656	-216.493	-216.272	-215.996	-215.671	-215.3	-214.887	-214.436	-213.951	-213.437	-212.896	-212.333	-211.752	-211.158	-210.553	-209.943	-209.331	-208.721	-208.117	-207.523	-206.943	-206.381	-205.842	-205.328	-204.845	-204.395	-203.984	-203.614	-203.291	-203.017	-202.797	-202.635	-202.535	-202.5	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-216.792	-216.757	-216.655	-216.492	-216.271	-215.996	-215.671	-215.299	-214.886	-214.435	-213.95	-213.435	-212.894	-212.331	-211.751	-211.156	-210.552	-209.941	-209.329	-208.719	-208.115	-207.521	-206.942	-206.38	-205.841	-205.327	-204.844	-204.394	-203.983	-203.614	-203.29	-203.017	-202.797	-202.635	-202.535	-202.5	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-216.792	-216.757	-216.655	-216.492	-216.271	-215.995	-215.67	-215.298	-214.885	-214.434	-213.949	-213.433	-212.892	-212.33	-211.749	-211.154	-210.55	-209.939	-209.327	-208.717	-208.113	-207.52	-206.94	-206.379	-205.839	-205.326	-204.843	-204.394	-203.983	-203.613	-203.29	-203.017	-202.797	-202.635	-202.535	-202.5	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-216.792	-216.757	-216.655	-216.492	-216.27	-215.995	-215.669	-215.297	-214.884	-214.432	-213.947	-213.432	-212.891	-212.328	-211.747	-211.152	-210.548	-209.937	-209.325	-208.715	-208.111	-207.518	-206.938	-206.377	-205.838	-205.325	-204.842	-204.393	-203.982	-203.613	-203.29	-203.016	-202.797	-202.635	-202.535	-202.5	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-216.792	-216.757	-216.655	-216.492	-216.27	-215.994	-215.668	-215.297	-214.883	-214.431	-213.946	-213.43	-212.889	-212.326	-211.745	-211.15	-210.546	-209.935	-209.323	-208.713	-208.11	-207.516	-206.937	-206.375	-205.836	-205.324	-204.841	-204.392	-203.981	-203.612	-203.289	-203.016	-202.797	-202.635	-202.535	-202.5	
