NaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaN0 0.56 -216.757 660 6.73333 9426.33
0 0.57 -216.657 620 13.1333 9303.68
0 0.58 -216.495 580 19.1333 9177.93
0 0.59 -216.274 540 24.7333 9049.28
0 0.6 -216 500 29.9333 8917.93
0 0.61 -215.676 460 34.7333 8784.08
0 0.62 -215.305 420 39.1333 8647.93
0 0.63 -214.893 380 43.1333 8509.68
0 0.64 -214.443 340 46.7333 8369.53
0 0.65 -213.958 300 49.9333 8227.68
0 0.66 -213.444 260 52.7333 8084.33
0 0.67 -212.904 220 55.1333 7939.69
0 0.68 -212.341 180 57.1333 7793.94
0 0.69 -211.761 140 58.7333 7647.29
0 0.7 -211.167 100 59.9333 7499.95
0 0.71 -210.562 60 60.7333 7352.1
0 0.72 -209.952 20 61.1333 7203.96
0 0.73 -209.34 -20 61.1333 7055.72
0 0.74 -208.729 -60 60.7333 6907.58
0 0.75 -208.125 -100 59.9333 6759.74
0 0.76 -207.531 -140 58.7333 6612.4
0 0.77 -206.95 -180 57.1333 6465.76
0 0.78 -206.388 -220 55.1333 6320.02
0 0.79 -205.848 -260 52.7333 6175.39
0 0.8 -205.333 -300 49.9333 6032.05
0 0.81 -204.849 -340 46.7333 5890.21
0 0.82 -204.399 -380 43.1333 5750.08
0 0.83 -203.986 -420 39.1333 5611.84
0 0.84 -203.616 -460 34.7333 5475.71
0 0.85 -203.292 -500 29.9333 5341.87
0 0.86 -203.017 -540 24.7333 5210.54
0 0.87 -202.797 -580 19.1333 5081.9
0 0.88 -202.635 -620 13.1333 4956.16
0 0.89 -202.534 -660 6.73333 4833.52
0 0.9 -202.5 -700 10126.7 10125

NaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaN0.01 0.56 -216.757 657.269 6.75486 -0.0234828
0.01 0.57 -216.657 618.866 13.1458 -0.038665
0.01 0.58 -216.494 579.465 19.1446 -0.0513986
0.01 0.59 -216.274 539.71 24.7451 -0.0638475
0.01 0.6 -215.999 499.816 29.9457 -0.0765841
0.01 0.61 -215.675 459.862 34.746 -0.0895698
0.01 0.62 -215.304 419.882 39.1459 -0.102551
0.01 0.63 -214.892 379.889 43.1455 -0.115215
0.01 0.64 -214.441 339.891 46.7448 -0.127248
0.01 0.65 -213.957 299.891 49.9437 -0.138361
0.01 0.66 -213.443 259.89 52.7425 -0.148295
0.01 0.67 -212.902 219.888 55.141 -0.156829
0.01 0.68 -212.34 179.887 57.1393 -0.163774
0.01 0.69 -211.759 139.886 58.7375 -0.168974
0.01 0.7 -211.165 99.8865 59.9357 -0.172308
0.01 0.71 -210.561 59.8872 60.7337 -0.173686
0.01 0.72 -209.95 19.8887 61.1317 -0.17305
0.01 0.73 -209.338 -20.109 61.1296 -0.170372
0.01 0.74 -208.728 -60.1057 60.7276 -0.165655
0.01 0.75 -208.123 -100.101 59.9257 -0.158933
0.01 0.76 -207.529 -140.095 58.7238 -0.150273
0.01 0.77 -206.949 -180.087 57.122 -0.139772
0.01 0.78 -206.387 -220.076 55.1204 -0.127561
0.01 0.79 -205.847 -260.061 52.7189 -0.11381
0.01 0.8 -205.332 -300.041 49.9177 -0.0987273
0.01 0.81 -204.848 -340.013 46.7168 -0.0825687
0.01 0.82 -204.398 -379.972 43.1162 -0.065647
0.01 0.83 -203.986 -419.913 39.116 -0.0483462
0.01 0.84 -203.616 -459.825 34.7163 -0.0311458
0.01 0.85 -203.292 -499.688 29.9172 -0.0146638
0.01 0.86 -203.017 -539.465 24.719 0.000260653
0.01 0.87 -202.797 -579.069 19.1223 0.0123865
0.01 0.88 -202.635 -618.281 13.1288 0.0196476
0.01 0.89 -202.535 -656.454 6.74524 0.0181419
0.01 0.9 -202.5 -691.445 10126.7 -0

NaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaN0.02 0.56 -216.757 657.606 6.772 -0.0139644
0.02 0.57 -216.656 618.657 13.1612 -0.0300112
0.02 0.58 -216.494 579.232 19.1585 -0.0450346
0.02 0.59 -216.273 539.527 24.7585 -0.0594067
0.02 0.6 -215.998 499.673 29.9591 -0.0735429
0.02 0.61 -215.674 459.742 34.7593 -0.0875366
0.02 0.62 -215.303 419.773 39.159 -0.101266
0.02 0.63 -214.891 379.784 43.158 -0.114506
0.02 0.64 -214.44 339.786 46.7565 -0.127
0.02 0.65 -213.956 299.784 49.9544 -0.13849
0.02 0.66 -213.441 259.781 52.7518 -0.148738
0.02 0.67 -212.901 219.777 55.1488 -0.157532
0.02 0.68 -212.338 179.775 57.1455 -0.164692
0.02 0.69 -211.758 139.773 58.7419 -0.170065
0.02 0.7 -211.163 99.7732 59.938 -0.173535
0.02 0.71 -210.559 59.7747 60.7341 -0.175011
0.02 0.72 -209.949 19.7778 61.13 -0.174439
0.02 0.73 -209.336 -20.2173 61.1259 -0.171793
0.02 0.74 -208.726 -60.2101 60.7219 -0.167078
0.02 0.75 -208.122 -100.2 59.918 -0.160331
0.02 0.76 -207.528 -140.187 58.7142 -0.151622
0.02 0.77 -206.948 -180.169 57.1106 -0.141054
0.02 0.78 -206.385 -220.145 55.1074 -0.128767
0.02 0.79 -205.845 -260.113 52.7045 -0.114941
0.02 0.8 -205.331 -300.068 49.9021 -0.0998026
0.02 0.81 -204.847 -340.006 46.7003 -0.0836328
0.02 0.82 -204.397 -379.92 43.0991 -0.0667816
0.02 0.83 -203.985 -419.797 39.0988 -0.0496891
0.02 0.84 -203.615 -459.62 34.6997 -0.0329178
0.02 0.85 -203.291 -499.362 29.9019 -0.017207
0.02 0.86 -203.017 -538.976 24.7063 -0.00355903
0.02 0.87 -202.797 -578.381 19.1139 0.00662912
0.02 0.88 -202.635 -617.441 13.1276 0.0114455
0.02 0.89 -202.535 -655.959 6.75298 0.00882499
0.02 0.9 -202.5 -693.923 10126.7 -0

NaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaN0.03 0.56 -216.757 658.484 6.78487 -0.00843668
0.03 0.57 -216.656 618.94 13.1768 -0.0227501
0.03 0.58 -216.493 579.279 19.174 -0.038389
0.03 0.59 -216.272 539.488 24.7736 -0.0540912
0.03 0.6 -215.998 499.604 29.9738 -0.0695843
0.03 0.61 -215.673 459.661 34.7737 -0.0847628
0.03 0.62 -215.302 419.685 39.1729 -0.0994837
0.03 0.63 -214.89 379.691 43.1712 -0.113551
0.03 0.64 -214.439 339.688 46.7687 -0.126737
0.03 0.65 -213.954 299.681 49.9655 -0.138813
0.03 0.66 -213.44 259.674 52.7615 -0.149557
0.03 0.67 -212.899 219.668 55.1569 -0.158769
0.03 0.68 -212.336 179.663 57.1519 -0.166276
0.03 0.69 -211.756 139.66 58.7464 -0.171931
0.03 0.7 -211.161 99.6601 59.9406 -0.175621
0.03 0.71 -210.557 59.6621 60.7346 -0.17726
0.03 0.72 -209.947 19.667 61.1284 -0.176795
0.03 0.73 -209.335 -20.3251 61.1223 -0.174203
0.03 0.74 -208.724 -60.3135 60.7162 -0.169493
0.03 0.75 -208.12 -100.297 59.9102 -0.162709
0.03 0.76 -207.526 -140.276 58.7045 -0.153926
0.03 0.77 -206.946 -180.246 57.0991 -0.143257
0.03 0.78 -206.384 -220.207 55.0943 -0.130856
0.03 0.79 -205.844 -260.154 52.69 -0.116921
0.03 0.8 -205.33 -300.082 49.8864 -0.101704
0.03 0.81 -204.847 -339.984 46.6838 -0.0855204
0.03 0.82 -204.397 -379.85 43.0822 -0.0687679
0.03 0.83 -203.985 -419.666 39.0821 -0.0519465
0.03 0.84 -203.615 -459.413 34.6838 -0.035691
0.03 0.85 -203.291 -499.064 29.8878 -0.0208091
