NaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaN0 0.56 216.757 -660 -6.73333 -9426.33
0 0.57 216.657 -620 -13.1333 -9303.7
0 0.58 216.495 -580 -19.1333 -9177.99
0 0.59 216.274 -540 -24.7333 -9049.38
0 0.6 216 -500 -29.9333 -8918.09
0 0.61 215.676 -460 -34.7333 -8784.31
0 0.62 215.305 -420 -39.1333 -8648.23
0 0.63 214.893 -380 -43.1333 -8510.06
0 0.64 214.443 -340 -46.7333 -8370
0 0.65 213.958 -300 -49.9333 -8228.24
0 0.66 213.444 -260 -52.7333 -8084.97
0 0.67 212.904 -220 -55.1333 -7940.4
0 0.68 212.341 -180 -57.1333 -7794.72
0 0.69 211.761 -140 -58.7333 -7648.13
0 0.7 211.167 -100 -59.9333 -7500.83
0 0.71 210.562 -60 -60.7333 -7353.02
0 0.72 209.952 -20 -61.1333 -7204.89
0 0.73 209.34 20 -61.1333 -7056.64
0 0.74 208.729 60 -60.7333 -6908.48
0 0.75 208.125 100 -59.9333 -6760.61
0 0.76 207.531 140 -58.7333 -6613.22
0 0.77 206.95 180 -57.1333 -6466.52
0 0.78 206.388 220 -55.1333 -6320.71
0 0.79 205.848 260 -52.7333 -6176
0 0.8 205.333 300 -49.9333 -6032.58
0 0.81 204.849 340 -46.7333 -5890.66
0 0.82 204.399 380 -43.1333 -5750.44
0 0.83 203.986 420 -39.1333 -5612.13
0 0.84 203.616 460 -34.7333 -5475.92
0 0.85 203.292 500 -29.9333 -5342.02
0 0.86 203.017 540 -24.7333 -5210.63
0 0.87 202.797 580 -19.1333 -5081.95
0 0.88 202.635 620 -13.1333 -4956.19
0 0.89 202.534 660 -6.73333 -4833.52
0 0.9 202.5 700 -10126.7 -10125

NaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaN0.01 0.56 216.757 -654.482 -6.73085 0.0115229
0.01 0.57 216.657 -615.719 -13.0953 -0.0116604
0.01 0.58 216.495 -576.13 -19.0677 -0.0641448
0.01 0.59 216.276 -536.346 -24.6432 -0.142759
0.01 0.6 216.002 -496.59 -29.8214 -0.244751
0.01 0.61 215.679 -456.953 -34.6028 -0.36696
0.01 0.62 215.31 -417.468 -38.9883 -0.505547
0.01 0.63 214.9 -378.14 -42.9785 -0.655975
0.01 0.64 214.451 -338.951 -46.5742 -0.813114
0.01 0.65 213.968 -299.864 -49.7755 -0.971427
0.01 0.66 213.455 -260.833 -52.5826 -1.12519
0.01 0.67 212.916 -221.8 -54.9954 -1.26877
0.01 0.68 212.355 -182.708 -57.0135 -1.39682
0.01 0.69 211.776 -143.498 -58.636 -1.50458
0.01 0.7 211.183 -104.121 -59.8622 -1.58807
0.01 0.71 210.579 -64.5389 -60.691 -1.64425
0.01 0.72 209.969 -24.725 -61.1213 -1.67115
0.01 0.73 209.356 15.3302 -61.1518 -1.66795
0.01 0.74 208.746 55.6203 -60.7813 -1.63502
0.01 0.75 208.141 96.1238 -60.0087 -1.57386
0.01 0.76 207.546 136.805 -58.8329 -1.48703
0.01 0.77 206.964 177.618 -57.2531 -1.37804
0.01 0.78 206.401 218.508 -55.2686 -1.25119
0.01 0.79 205.859 259.417 -52.8788 -1.11135
0.01 0.8 205.343 300.289 -50.0835 -0.963762
0.01 0.81 204.857 341.07 -46.8829 -0.813779
0.01 0.82 204.405 381.716 -43.277 -0.666656
0.01 0.83 203.992 422.191 -39.2665 -0.527295
0.01 0.84 203.62 462.473 -34.8521 -0.400037
0.01 0.85 203.295 502.541 -30.0345 -0.288462
0.01 0.86 203.019 542.375 -24.8149 -0.195185
0.01 0.87 202.798 581.914 -19.1948 -0.121607
0.01 0.88 202.635 620.973 -13.1768 -0.0674353
0.01 0.89 202.535 658.94 -6.76862 -0.0296129
0.01 0.9 202.5 693.686 -10126.7 -0

NaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaN0.02 0.56 216.757 -652.138 -6.72167 0.000127384
0.02 0.57 216.657 -612.746 -13.0577 -0.0253227
0.02 0.58 216.496 -573.134 -19.0022 -0.0788177
0.02 0.59 216.277 -533.518 -24.5527 -0.158409
0.02 0.6 216.005 -494.048 -29.7091 -0.261135
0.02 0.61 215.683 -454.799 -34.4725 -0.383449
0.02 0.62 215.315 -415.798 -38.8443 -0.521227
0.02 0.63 214.906 -377.037 -42.8258 -0.669796
0.02 0.64 214.459 -338.472 -46.4179 -0.82404
0.02 0.65 213.978 -300.042 -49.6213 -0.978567
0.02 0.66 213.467 -261.667 -52.436 -1.12791
0.02 0.67 212.929 -223.26 -54.8617 -1.26676
0.02 0.68 212.369 -184.73 -56.8975 -1.39015
0.02 0.69 211.791 -145.996 -58.5421 -1.49369
0.02 0.7 211.198 -106.985 -59.7937 -1.57375
0.02 0.71 210.595 -67.6428 -60.6503 -1.62754
0.02 0.72 209.985 -27.934 -61.1096 -1.65329
0.02 0.73 209.373 12.1542 -61.1695 -1.65027
0.02 0.74 208.762 52.6121 -60.8274 -1.61879
0.02 0.75 208.156 93.4085 -60.0813 -1.56022
0.02 0.76 207.56 134.493 -58.9291 -1.47688
0.02 0.77 206.978 175.798 -57.3692 -1.37196
0.02 0.78 206.413 217.246 -55.4 -1.2494
0.02 0.79 205.87 258.749 -53.0208 -1.11369
0.02 0.8 205.353 300.22 -50.2309 -0.969702
0.02 0.81 204.865 341.575 -47.0304 -0.822473
0.02 0.82 204.412 382.739 -43.4198 -0.677008
0.02 0.83 203.997 423.648 -39.4 -0.538049
0.02 0.84 203.624 464.255 -34.9722 -0.409865
0.02 0.85 203.297 504.523 -30.1382 -0.296047
0.02 0.86 203.021 544.418 -24.9002 -0.199299
0.02 0.87 202.799 583.887 -19.2611 -0.121215
0.02 0.88 202.636 622.827 -13.2253 -0.0620907
0.02 0.89 202.535 661.054 -6.80077 -0.021189
0.02 0.9 202.5 698.512 -10126.7 -0

NaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaN0.03 0.56 216.757 -650.193 -6.70553 -0.00713295
0.03 0.57 216.658 -610.352 -13.0164 -0.0377757
0.03 0.58 216.497 -570.689 -18.9347 -0.094599
0.03 0.59 216.279 -531.237 -24.4609 -0.176471
0.03 0.6 216.008 -492.059 -29.5963 -0.280588
0.03 0.61 215.687 -453.193 -34.3427 -0.403273
0.03 0.62 215.321 -414.642 -38.7019 -0.540247
0.03 0.63 214.913 -376.373 -42.6757 -0.68678
0.03 0.64 214.467 -338.323 -46.2654 -0.837823
0.03 0.65 213.988 -300.406 -49.4716 -0.988178
0.03 0.66 213.478 -262.524 -52.2945 -1.13268
0.03 0.67 212.942 -224.569 -54.7332 -1.26637
0.03 0.68 212.383 -186.435 -56.7865 -1.38469
0.03 0.69 211.806 -148.026 -58.4524 -1.48366
0.03 0.7 211.214 -109.261 -59.7284 -1.55998
0.03 0.71 210.611 -70.0769 -60.6115 -1.61118
0.03 0.72 210.002 -30.4367 -61.0985 -1.63565
0.03 0.73 209.389 9.67381 -61.1863 -1.63275
0.03 0.74 208.778 50.243 -60.8714 -1.60277
0.03 0.75 208.172 91.2352 -60.1506 -1.5469
0.03 0.76 207.575 132.593 -59.0212 -1.46723
0.03 0.77 206.992 174.238 -57.4806 -1.36663
0.03 0.78 206.426 216.081 -55.5268 -1.24864
0.03 0.79 205.881 258.021 -53.1585 -1.11733
0.03 0.8 205.362 299.95 -50.3748 -0.977187
0.03 0.81 204.874 341.768 -47.1756 -0.832892
0.03 0.82 204.419 383.377 -43.5615 -0.689162
0.03 0.83 204.002 424.695 -39.5337 -0.550545
0.03 0.84 203.628 465.655 -35.0941 -0.421239
0.03 0.85 203.3 506.208 -30.2451 -0.304894
0.03 0.86 203.023 546.316 -24.9897 -0.204455
0.03 0.87 202.801 585.953 -19.332 -0.122058
0.03 0.88 202.637 625.097 -13.2768 -0.0591395
0.03 0.89 202.535 663.766 -6.83071 -0.0171813
0.03 0.9 202.5 702.162 -10126.8 -0

NaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaNNaN NaN NaN NaN NaN, NaN0.04 0.56 216.757 -648.042 -6.6839 -0.0113627
0.04 0.57 216.658 -608.099 -12.9702 -0.0472834
0.04 0.58 216.498 -568.508 -18.8635 -0.108461
0.04 0.59 216.281 -529.27 -24.3667 -0.193532
0.04 0.6 216.011 -490.406 -29.4823 -0.299682
0.04 0.61 215.691 -451.923 -34.2129 -0.423183
0.04 0.62 215.326 -413.798 -38.5608 -0.559711
