0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115229	-0.0116604	-0.0641448	-0.142759	-0.244751	-0.36696	-0.505547	-0.655975	-0.813114	-0.971427	-1.12519	-1.26877	-1.39682	-1.50458	-1.58807	-1.64425	-1.67115	-1.66795	-1.63502	-1.57386	-1.48703	-1.37804	-1.25119	-1.11135	-0.963762	-0.813779	-0.666656	-0.527295	-0.400037	-0.288462	-0.195185	-0.121607	-0.0674353	-0.0296129	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127384	-0.0253227	-0.0788177	-0.158409	-0.261135	-0.383449	-0.521227	-0.669796	-0.82404	-0.978567	-1.12791	-1.26676	-1.39015	-1.49369	-1.57375	-1.62754	-1.65329	-1.65027	-1.61879	-1.56022	-1.47688	-1.37196	-1.2494	-1.11369	-0.969702	-0.822473	-0.677008	-0.538049	-0.409865	-0.296047	-0.199299	-0.121215	-0.0620907	-0.021189	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00713295	-0.0377757	-0.094599	-0.176471	-0.280588	-0.403273	-0.540247	-0.68678	-0.837823	-0.988178	-1.13268	-1.26637	-1.38469	-1.48366	-1.55998	-1.61118	-1.63565	-1.63275	-1.60277	-1.5469	-1.46723	-1.36663	-1.24864	-1.11733	-0.977187	-0.832892	-0.689162	-0.550545	-0.421239	-0.304894	-0.204455	-0.122058	-0.0591395	-0.0171813	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0113627	-0.0472834	-0.108461	-0.193532	-0.299682	-0.423183	-0.559711	-0.704549	-0.852762	-0.99936	-1.13946	-1.26846	-1.38218	-1.47697	-1.54987	-1.59866	-1.62192	-1.61906	-1.59033	-1.53683	-1.46039	-1.3636	-1.24964	-1.12224	-0.985486	-0.843745	-0.701463	-0.563021	-0.432565	-0.313861	-0.21018	-0.124287	-0.0586293	-0.015906	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0139398	-0.0542644	-0.119778	-0.208378	-0.316981	-0.441747	-0.578319	-0.722023	-0.868046	-1.0116	-1.14806	-1.27313	-1.38294	-1.47418	-1.54414	-1.59083	-1.61298	-1.61006	-1.58231	-1.5307	-1.45689	-1.36321	-1.25256	-1.12833	-0.994314	-0.854582	-0.713362	-0.574898	-0.44332	-0.322532	-0.21613	-0.127416	-0.0595455	-0.0158264	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0156424	-0.0594576	-0.128858	-0.220928	-0.332167	-0.45854	-0.595624	-0.738772	-0.883278	-1.02452	-1.15812	-1.28002	-1.38665	-1.47493	-1.54243	-1.58732	-1.60846	-1.6054	-1.57835	-1.5282	-1.45645	-1.36523	-1.25717	-1.13542	-1.00351	-0.865261	-0.724733	-0.586067	-0.453398	-0.330764	-0.222038	-0.130938	-0.0610963	-0.0161895	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0168661	-0.0634621	-0.136231	-0.231536	-0.345428	-0.473623	-0.611588	-0.754671	-0.898243	-1.03783	-1.16923	-1.28862	-1.39265	-1.4785	-1.54391	-1.58724	-1.60747	-1.60419	-1.57762	-1.52856	-1.45841	-1.36909	-1.26306	-1.14322	-1.01288	-0.875699	-0.735568	-0.59656	-0.462826	-0.33852	-0.227743	-0.134527	-0.0628508	-0.016686	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0178165	-0.0666937	-0.142382	-0.240649	-0.357119	-0.487235	-0.626327	-0.769705	-0.912785	-1.0512	-1.18091	-1.29828	-1.40017	-1.48395	-1.54757	-1.58952	-1.60889	-1.60534	-1.57907	-1.53083	-1.46192	-1.37411	-1.26967	-1.15133	-1.0222	-0.885778	-0.745845	-0.606412	-0.471647	-0.345803	-0.233167	-0.138017	-0.0646154	-0.0172031	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0186063	-0.0694272	-0.147686	-0.24866	-0.367584	-0.499634	-0.639979	-0.78387	-0.92674	-1.06431	-1.19266	-1.30834	-1.40838	-1.49034	-1.55234	-1.59301	-1.61155	-1.60767	-1.58157	-1.53397	-1.46606	-1.37949	-1.27638	-1.15927	-1.03113	-0.895308	-0.755479	-0.615608	-0.479875	-0.352619	-0.238279	-0.141343	-0.066317	-0.017705	0	
